,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age
4003,Infant,102.0,78.0,25.0,119.39999999999999,58.599999999999994,25.3,31.1,9.5
3368,Infant,122.0,96.0,33.0,219.4,84.3,52.800000000000004,67.0,14.5
4002,Infant,97.0,75.0,25.0,112.4,50.1,26.900000000000002,30.5,9.5
3369,Infant,122.0,92.0,34.0,255.6,82.0,51.4,74.0,18.5
2055,Infant,93.0,71.0,18.0,86.5,40.1,14.800000000000002,25.5,10.5
2172,Infant,43.0,30.0,6.0,7.7,2.3,1.0,2.0,6.5
2169,Infant,33.0,23.0,3.0,2.9000000000000004,1.0999999999999999,0.6,1.0,5.5
2194,Infant,86.0,65.0,22.0,73.5,27.1,18.7,24.0,14.5
2070,Infant,110.00000000000001,84.0,23.0,133.6,58.5,27.399999999999995,41.8,12.5
424,Infant,52.0,40.0,14.000000000000002,18.4,7.400000000000001,4.0,6.0,7.5
2114,Infant,26.0,19.0,7.000000000000001,2.1,1.0,1.3,0.7000000000000001,5.5
2113,Infant,77.0,57.99999999999999,18.0,46.4,17.1,9.9,16.0,8.5
2111,Infant,91.0,71.0,16.0,90.4,43.3,19.900000000000002,25.0,10.5
2110,Infant,65.0,50.0,11.0,33.2,15.2,10.2,9.0,6.5
437,Infant,77.0,61.0,19.0,50.4,18.3,11.0,18.0,15.5
440,Infant,72.0,55.00000000000001,22.0,46.7,19.0,10.5,17.0,11.5
2102,Infant,82.0,62.0,22.0,63.0,24.8,16.4,19.0,10.5
2100,Infant,74.0,57.99999999999999,20.0,50.0,20.5,10.100000000000001,17.0,11.5
441,Infant,67.0,52.0,20.0,38.4,15.7,11.700000000000001,14.000000000000002,9.5
3403,Infant,70.0,53.0,22.0,41.8,13.200000000000001,11.8,15.0,10.5
3405,Infant,68.0,50.0,15.0,35.3,15.7,8.1,10.0,8.5
3406,Infant,70.0,56.00000000000001,15.0,39.2,16.4,8.0,12.8,9.5
2094,Infant,81.0,61.0,18.0,56.49999999999999,22.8,11.5,19.0,8.5
3407,Infant,70.0,53.0,16.0,38.4,16.2,9.3,10.6,7.5
443,Infant,79.0,59.0,20.0,54.300000000000004,26.8,6.5,17.0,11.5
2115,Infant,36.0,26.0,9.0,5.5,2.5,2.0,1.8000000000000003,4.5
423,Infant,57.99999999999999,45.0,14.000000000000002,20.2,7.200000000000001,4.7,7.000000000000001,9.5
2116,Infant,62.0,45.0,10.0,28.9,13.5,7.7,9.0,7.5
2119,Infant,91.0,74.0,25.0,86.6,40.2,25.3,28.999999999999996,10.5
457,Infant,72.0,56.00000000000001,21.0,39.8,13.900000000000002,9.0,16.0,10.5
2142,Infant,92.0,70.0,22.0,78.9,33.7,17.299999999999997,25.0,10.5
2141,Infant,64.0,48.0,15.0,34.699999999999996,15.2,7.1,10.0,8.5
3998,Infant,75.0,56.00000000000001,16.0,44.7,23.0,8.6,11.0,7.5
3997,Infant,72.0,54.0,18.0,41.5,19.6,7.8,12.4,7.5
3412,Infant,96.0,71.0,23.0,115.7,50.0,21.2,36.8,9.5
3411,Infant,86.0,64.0,20.0,77.10000000000001,38.4,14.899999999999999,20.0,8.5
2127,Infant,80.0,62.0,20.0,25.4,21.2,14.2,17.0,8.5
3410,Infant,83.0,62.0,21.0,71.89999999999999,33.4,16.6,18.3,7.5
3996,Infant,63.0,46.0,0.0,26.8,11.5,5.7,70.1,7.5
3995,Infant,49.0,35.0,11.0,15.7,8.0,3.6000000000000005,4.0,6.5
3994,Infant,37.0,27.0,9.0,6.4,2.2,1.3,2.0,5.5
3409,Infant,79.0,62.0,19.0,62.6,26.200000000000003,14.400000000000002,18.6,8.5
2121,Infant,95.0,72.0,22.0,91.10000000000001,35.4,19.3,28.999999999999996,10.5
434,Infant,88.0,69.0,20.0,73.2,24.4,18.099999999999998,24.0,14.5
436,Infant,72.0,55.00000000000001,19.0,43.4,16.8,8.7,18.0,8.5
4024,Infant,66.0,49.0,13.0,28.9,11.6,6.4,10.100000000000001,7.5
2046,Infant,83.0,61.0,24.0,67.2,33.0,15.2,16.1,8.5
2196,Infant,74.0,56.00000000000001,18.0,46.6,18.099999999999998,10.9,14.000000000000002,12.5
2003,Infant,75.0,56.00000000000001,16.0,45.2,21.0,9.4,13.0,7.5
3348,Infant,98.0,77.0,23.0,136.6,65.3,32.300000000000004,33.0,14.5
3349,Infant,94.0,75.0,21.0,93.6,33.300000000000004,21.6,34.0,11.5
2004,Infant,75.0,55.00000000000001,17.0,44.0,21.8,10.0,12.1,8.5
2005,Infant,79.0,57.99999999999999,19.0,60.0,31.6,13.600000000000001,15.6,8.5
2227,Infant,55.00000000000001,40.0,15.0,17.2,6.1,3.8,6.0,8.5
2006,Infant,81.0,50.0,18.0,57.49999999999999,25.6,12.6,16.1,8.5
2226,Infant,71.0,56.00000000000001,22.0,44.7,16.3,10.5,16.0,8.5
3350,Infant,89.0,69.0,26.0,81.5,27.3,12.9,36.0,12.5
2007,Infant,83.0,65.0,22.0,63.2,27.700000000000003,15.9,18.5,9.5
2008,Infant,85.0,63.0,19.0,73.5,37.3,13.5,19.7,8.5
389,Infant,93.0,75.0,24.0,94.2,44.4,23.8,28.000000000000004,10.5
2009,Infant,86.0,64.0,22.0,73.5,33.5,20.4,21.0,9.5
390,Infant,83.0,65.0,20.0,64.3,30.7,11.899999999999999,21.0,11.5
3439,Infant,88.0,70.0,25.0,91.2,42.0,19.1,26.200000000000003,9.5
2002,Infant,72.0,54.0,17.0,39.2,18.099999999999998,6.800000000000001,10.6,8.5
2012,Infant,92.0,70.0,22.0,93.5,42.5,19.8,27.500000000000004,8.5
3346,Infant,94.0,80.0,32.0,102.0,32.300000000000004,14.6,39.6,15.5
2000,Infant,71.0,54.0,21.0,54.2,28.499999999999996,10.5,14.7,10.5
3340,Infant,108.0,87.0,28.999999999999996,194.0,85.7,44.0,52.800000000000004,18.5
1990,Infant,56.00000000000001,40.0,13.0,17.9,7.200000000000001,3.6999999999999997,6.0,8.5
1991,Infant,56.99999999999999,43.0,12.0,18.7,6.2,4.6,6.0,7.5
1992,Infant,57.99999999999999,42.0,14.000000000000002,22.3,9.6,4.1000000000000005,6.0,6.5
1993,Infant,57.99999999999999,42.0,12.0,23.9,11.2,4.7,6.0,7.5
1994,Infant,57.99999999999999,42.0,13.0,19.4,7.5,4.4,6.0,7.5
2244,Infant,71.0,56.00000000000001,20.0,45.5,18.7,9.1,17.0,12.5
4023,Infant,55.00000000000001,40.0,14.000000000000002,19.2,7.400000000000001,4.5,6.0,7.5
1995,Infant,64.0,48.0,14.000000000000002,26.6,11.700000000000001,5.1,8.2,7.5
1996,Infant,65.0,50.0,14.000000000000002,34.9,17.5,7.1,8.0,8.5
1997,Infant,67.0,50.0,16.0,33.900000000000006,13.900000000000002,8.8,9.9,7.5
3344,Infant,99.0,76.0,28.999999999999996,103.0,35.0,19.6,42.4,14.5
2238,Infant,92.0,67.0,22.0,88.8,45.0,14.899999999999999,22.0,9.5
1998,Infant,70.0,47.0,16.0,34.0,14.499999999999998,9.3,9.9,8.5
1999,Infant,70.0,50.0,14.000000000000002,32.1,14.299999999999999,6.7,9.2,7.5
2001,Infant,72.0,54.0,17.0,43.7,21.3,7.6,12.4,7.5
2195,Infant,52.0,43.0,16.0,19.8,7.400000000000001,5.1,9.0,6.5
3438,Infant,86.0,67.0,21.0,75.6,37.6,15.7,18.0,7.5
2015,Infant,95.0,73.0,24.0,103.69999999999999,53.6,21.9,27.3,9.5
3355,Infant,87.0,68.0,22.0,81.4,33.7,14.6,26.0,11.5
2037,Infant,54.0,39.0,13.0,21.3,9.5,4.5,5.7,6.5
2038,Infant,56.00000000000001,43.0,16.0,26.400000000000002,14.400000000000002,4.4,6.6000000000000005,6.5
2039,Infant,56.99999999999999,43.0,14.000000000000002,21.5,10.2,4.5,5.4,7.5
2040,Infant,64.0,51.0,17.0,34.9,14.400000000000002,6.6000000000000005,11.4,9.5
2041,Infant,65.0,48.0,14.000000000000002,30.4,11.3,6.1,10.8,9.5
2042,Infant,77.0,56.00000000000001,20.0,55.1,26.1,12.2,14.499999999999998,9.5
2043,Infant,79.0,59.0,20.0,58.599999999999994,28.000000000000004,12.4,16.4,8.5
3356,Infant,78.0,60.0,20.0,61.7,27.700000000000003,14.7,17.0,7.5
2205,Infant,55.00000000000001,44.0,16.0,27.3,11.3,5.7,8.4,7.5
3357,Infant,75.0,56.99999999999999,20.0,47.8,21.0,11.1,14.000000000000002,9.5
3359,Infant,115.99999999999999,89.0,34.0,235.6,78.7,43.3,63.0,21.5
2198,Infant,54.0,38.0,16.0,16.2,5.3,3.9,6.0,7.5
2045,Infant,81.0,62.0,18.0,62.4,27.6,12.0,17.4,9.5
2197,Infant,81.0,61.0,21.0,72.5,31.3,14.099999999999998,25.0,11.5
2036,Infant,51.0,38.0,12.0,17.2,8.0,3.6999999999999997,5.0,6.5
2014,Infant,94.0,75.0,21.0,88.2,33.4,17.299999999999997,28.999999999999996,11.5
395,Infant,78.0,62.0,20.0,60.4,23.2,12.8,23.0,12.5
3429,Infant,56.00000000000001,42.0,13.0,22.2,8.5,5.7,6.0,7.5
3437,Infant,79.0,60.0,18.0,55.8,26.8,9.8,15.0,9.5
3436,Infant,76.0,55.00000000000001,19.0,50.1,18.9,13.100000000000001,15.0,7.5
2216,Infant,66.0,52.0,16.0,38.0,15.299999999999999,7.7,13.0,8.5
3435,Infant,75.0,56.99999999999999,18.0,51.4,20.9,12.4,15.0,8.5
2019,Infant,102.0,91.0,27.0,137.1,57.49999999999999,30.8,40.699999999999996,10.5
393,Infant,73.0,59.0,19.0,50.0,21.5,10.9,16.0,10.5
3353,Infant,95.0,73.0,28.000000000000004,90.9,34.2,23.6,31.6,9.5
3434,Infant,74.0,56.00000000000001,18.0,51.300000000000004,25.1,12.9,12.9,7.5
3433,Infant,73.0,54.0,21.0,43.1,18.3,9.5,12.6,7.5
3982,Infant,115.99999999999999,87.0,30.0,178.29999999999998,72.6,38.5,50.3,7.5
3432,Infant,72.0,54.0,18.0,43.8,19.4,8.1,13.0,7.5
394,Infant,69.0,55.00000000000001,19.0,39.900000000000006,15.1,10.7,14.000000000000002,7.5
3431,Infant,70.0,53.0,19.0,39.8,14.6,9.8,12.0,6.5
472,Infant,86.0,68.0,24.0,71.5,30.2,12.9,20.9,10.5
3430,Infant,65.0,48.0,15.0,30.4,13.0,6.1,9.0,7.5
3428,Infant,50.0,36.0,13.0,16.1,6.9,3.6999999999999997,4.3,5.5
2010,Infant,87.0,65.0,24.0,69.2,31.8,16.8,19.0,8.5
3973,Infant,83.0,66.0,20.0,78.10000000000001,38.5,15.1,20.5,8.5
296,Infant,55.00000000000001,41.0,15.0,22.1,9.0,5.7,7.000000000000001,7.5
2825,Infant,99.0,75.0,24.0,117.8,61.5,24.3,28.1,9.5
2824,Infant,92.0,73.0,23.0,102.2,47.3,23.6,24.6,8.5
2823,Infant,91.0,70.0,21.0,88.9,42.6,21.4,22.3,8.5
2822,Infant,90.0,67.0,21.0,72.4,31.5,15.9,21.9,8.5
2821,Infant,78.0,57.99999999999999,18.0,52.5,23.4,10.8,15.4,8.5
2820,Infant,75.0,56.99999999999999,18.0,50.9,23.8,11.899999999999999,13.5,7.5
2819,Infant,75.0,53.0,19.0,39.2,17.0,8.4,11.700000000000001,6.5
2818,Infant,72.0,54.0,18.0,46.4,24.0,8.7,11.2,9.5
2817,Infant,66.0,45.0,15.0,37.4,18.9,7.9,8.5,8.5
3139,Infant,67.0,52.0,18.0,36.7,15.6,4.8,13.0,12.5
2816,Infant,65.0,48.0,15.0,30.5,14.400000000000002,12.9,8.6,7.5
2814,Infant,55.00000000000001,40.0,11.0,18.5,7.6,4.2,5.2,5.5
2813,Infant,51.0,39.0,11.0,14.499999999999998,5.7,3.4000000000000004,4.2,5.5
2812,Infant,48.0,34.0,10.0,10.9,4.1000000000000005,3.2,3.1,6.5
3141,Infant,36.0,27.0,16.0,6.6000000000000005,2.9000000000000004,1.4,2.0,6.5
3142,Infant,43.0,33.0,11.0,11.8,5.3,2.5,3.6999999999999997,6.5
3143,Infant,40.0,30.0,8.0,9.2,4.2,1.4,1.3,5.5
4132,Infant,117.0,94.0,34.0,197.0,73.9,47.9,63.0,11.5
100,Infant,72.0,53.0,19.0,46.300000000000004,21.0,9.2,15.0,8.5
4131,Infant,115.99999999999999,85.0,28.999999999999996,166.0,75.8,32.1,51.5,12.5
2815,Infant,64.0,47.0,18.0,36.6,19.6,6.7,8.4,8.5
2827,Infant,100.0,75.0,24.0,105.80000000000001,44.7,24.6,32.0,9.5
2829,Infant,104.0,79.0,28.999999999999996,154.0,84.8,28.4,37.9,8.5
69,Infant,62.0,47.0,14.000000000000002,30.2,12.6,8.1,9.0,7.5
2885,Infant,101.0,80.0,25.0,112.1,45.1,28.7,34.0,9.5
2884,Infant,101.0,85.0,25.0,122.30000000000001,49.0,27.500000000000004,40.0,10.5
2883,Infant,100.0,74.0,24.0,108.89999999999999,49.8,21.3,30.4,9.5
2882,Infant,100.0,78.0,26.0,101.49999999999999,42.3,20.8,35.099999999999994,10.5
2881,Infant,99.0,75.0,24.0,122.8,57.099999999999994,27.3,32.2,9.5
2880,Infant,95.0,75.0,22.0,98.8,42.2,21.8,30.9,9.5
2879,Infant,94.0,77.0,26.0,117.40000000000002,52.800000000000004,23.4,34.8,9.5
2877,Infant,92.0,72.0,28.000000000000004,89.4,32.2,17.4,32.0,10.5
2876,Infant,89.0,62.0,18.0,67.2,31.1,18.0,17.1,8.5
2875,Infant,87.0,67.0,19.0,59.599999999999994,21.8,11.6,23.0,8.5
2874,Infant,85.0,68.0,20.0,74.2,30.0,17.299999999999997,23.0,9.5
2873,Infant,82.0,61.0,19.0,52.5,20.0,10.299999999999999,18.0,7.5
2872,Infant,80.0,63.0,18.0,64.9,30.2,14.6,17.6,9.5
2871,Infant,75.0,56.00000000000001,17.0,42.9,17.1,9.700000000000001,14.400000000000002,8.5
2870,Infant,74.0,54.0,18.0,37.1,14.000000000000002,8.5,13.0,8.5
2869,Infant,74.0,56.00000000000001,17.0,39.6,16.1,9.1,11.6,6.5
2868,Infant,67.0,52.0,18.0,39.300000000000004,17.5,8.2,11.2,8.5
2867,Infant,65.0,50.0,15.0,31.7,15.0,6.1,9.1,7.5
2866,Infant,64.0,41.0,16.0,36.2,17.6,6.800000000000001,9.9,6.5
2865,Infant,63.0,47.0,15.0,25.7,10.2,5.6,8.1,5.5
2864,Infant,62.0,46.0,14.000000000000002,24.9,10.100000000000001,5.3,7.6,7.5
4129,Infant,113.99999999999999,85.0,28.000000000000004,153.1,66.2,28.000000000000004,48.0,11.5
2887,Infant,102.0,80.0,28.999999999999996,115.5,46.2,28.6,35.4,10.5
4127,Infant,110.00000000000001,89.0,22.0,158.7,75.6,28.4,52.0,11.5
112,Infant,87.0,64.0,16.0,66.5,29.7,12.7,21.0,10.5
2747,Infant,98.0,73.0,25.0,111.7,50.4,25.2,32.300000000000004,11.5
2746,Infant,97.0,73.0,28.000000000000004,89.5,37.9,18.5,46.1,9.5
2745,Infant,97.0,76.0,25.0,104.3,44.3,23.6,32.0,9.5
2743,Infant,95.0,71.0,23.0,103.89999999999999,55.8,17.6,26.5,8.5
2742,Infant,92.0,69.0,21.0,83.0,37.4,17.4,22.0,9.5
2741,Infant,92.0,70.0,20.0,94.2,50.4,15.4,24.6,9.5
2740,Infant,91.0,68.0,23.0,97.2,52.2,13.100000000000001,26.3,9.5
2739,Infant,90.0,67.0,19.0,70.1,32.300000000000004,12.5,23.7,8.5
2737,Infant,89.0,72.0,22.0,84.7,36.4,15.299999999999999,28.000000000000004,10.5
2748,Infant,101.0,77.0,25.0,119.19999999999999,49.0,19.4,42.0,10.5
2736,Infant,86.0,68.0,22.0,72.89999999999999,31.8,17.1,21.0,8.5
2734,Infant,84.0,65.0,23.0,62.8,25.900000000000002,12.7,20.0,9.5
2733,Infant,83.0,67.0,20.0,71.6,33.8,13.4,21.0,8.5
2732,Infant,82.0,65.0,22.0,65.2,26.5,15.0,20.2,9.5
2731,Infant,82.0,63.0,20.0,60.0,24.8,11.5,20.0,9.5
2730,Infant,81.0,60.0,18.0,57.699999999999996,27.6,12.7,15.299999999999999,7.5
2729,Infant,81.0,61.0,20.0,53.6,22.900000000000002,10.6,17.0,8.5
2728,Infant,81.0,62.0,22.0,182.0,83.2,41.5,19.900000000000002,9.5
2727,Infant,81.0,61.0,20.0,54.2,19.3,12.2,18.2,8.5
2726,Infant,80.0,61.0,20.0,68.30000000000001,35.2,12.5,17.299999999999997,8.5
2735,Infant,84.0,63.0,22.0,80.5,37.1,16.6,20.3,9.5
2749,Infant,101.0,76.0,27.0,107.69999999999999,52.900000000000006,19.0,33.0,10.5
2750,Infant,102.0,77.0,28.999999999999996,153.29999999999998,79.7,28.000000000000004,36.1,9.5
125,Infant,54.0,39.0,12.0,14.6,5.7,4.7,6.0,6.5
4125,Infant,108.0,83.0,27.0,141.8,63.9,34.8,37.0,10.5
2777,Infant,117.0,84.0,28.999999999999996,134.7,57.9,26.900000000000002,44.0,10.5
2775,Infant,117.0,92.0,28.999999999999996,169.3,67.8,33.4,59.0,11.5
4124,Infant,100.0,77.0,24.0,103.2,39.4,26.1,33.0,9.5
4123,Infant,98.0,75.0,23.0,111.4,45.5,26.700000000000003,35.3,9.5
2769,Infant,112.99999999999999,86.0,30.0,164.3,66.4,33.7,57.99999999999999,12.5
2768,Infant,112.00000000000001,87.0,27.0,144.0,65.8,20.6,50.2,12.5
2767,Infant,112.00000000000001,88.0,28.000000000000004,165.0,80.4,27.800000000000004,49.0,11.5
2765,Infant,111.00000000000001,87.0,28.999999999999996,139.5,52.400000000000006,31.5,48.0,12.5
2764,Infant,110.00000000000001,93.0,30.0,187.2,96.2,34.8,48.699999999999996,10.5
2763,Infant,110.00000000000001,85.0,27.0,131.2,51.4,34.0,40.6,11.5
2762,Infant,110.00000000000001,84.0,31.0,182.4,99.0,36.1,41.0,10.5
2761,Infant,110.00000000000001,85.0,28.999999999999996,178.0,86.5,34.2,47.2,11.5
2760,Infant,110.00000000000001,86.0,28.999999999999996,142.4,60.5,30.4,45.0,11.5
121,Infant,77.0,59.0,17.0,50.7,20.6,11.5,17.0,8.5
2757,Infant,105.0,75.0,24.0,126.29999999999998,60.9,22.8,38.0,10.5
2756,Infant,105.0,80.0,26.0,128.9,69.0,25.7,40.0,9.5
4122,Infant,92.0,73.0,22.0,89.9,35.099999999999994,20.4,30.0,9.5
2754,Infant,105.0,77.0,26.0,121.39999999999999,47.099999999999994,25.0,39.0,9.5
2753,Infant,103.0,78.0,22.0,106.2,48.3,19.6,32.300000000000004,9.5
124,Infant,72.0,56.00000000000001,16.0,35.099999999999994,16.2,10.100000000000001,14.000000000000002,7.5
3160,Infant,55.00000000000001,40.0,13.0,23.3,11.3,2.6,7.000000000000001,8.5
2725,Infant,79.0,64.0,20.0,61.5,29.799999999999997,10.7,18.0,9.5
2888,Infant,102.0,80.0,25.0,118.7,47.8,26.0,40.8,9.5
2891,Infant,106.0,76.0,25.0,123.2,58.4,22.6,37.0,9.5
3016,Infant,87.0,67.0,21.0,70.7,31.2,10.0,22.7,8.5
3015,Infant,84.0,64.0,22.0,61.8,23.0,12.9,18.9,7.5
3014,Infant,79.0,60.0,18.0,50.6,23.1,10.0,15.0,7.5
3013,Infant,78.0,56.00000000000001,18.0,43.0,16.900000000000002,6.800000000000001,15.8,9.5
3012,Infant,78.0,60.0,20.0,53.300000000000004,22.1,11.8,16.8,8.5
3011,Infant,75.0,56.99999999999999,18.0,47.4,21.2,7.9,16.0,9.5
3010,Infant,75.0,52.0,16.0,41.5,18.0,8.3,14.000000000000002,7.5
3009,Infant,51.0,37.0,13.0,14.800000000000002,6.1,3.3000000000000003,4.0,5.5
16,Infant,71.0,56.00000000000001,17.0,58.099999999999994,19.0,7.9,23.0,8.5
3017,Infant,87.0,65.0,21.0,67.0,27.200000000000003,13.0,23.0,9.5
4166,Infant,95.0,73.0,23.0,99.8,46.4,17.7,31.2,11.5
2992,Infant,119.0,86.0,33.0,196.9,90.5,41.4,54.50000000000001,9.5
2985,Infant,107.0,80.0,27.0,155.0,73.6,41.6,41.099999999999994,9.5
4165,Infant,81.0,60.0,17.0,60.699999999999996,30.0,10.100000000000001,17.6,8.5
4164,Infant,78.0,57.99999999999999,20.0,56.89999999999999,25.1,12.7,16.2,8.5
4163,Infant,78.0,62.0,17.0,68.8,36.2,13.900000000000002,15.8,8.5
2980,Infant,100.0,74.0,23.0,114.9,61.199999999999996,22.4,28.199999999999996,8.5
2977,Infant,86.0,66.0,20.0,89.8,50.8,16.5,19.4,7.5
2976,Infant,86.0,69.0,23.0,85.9,42.4,21.6,21.8,9.5
2975,Infant,64.0,43.0,19.0,61.0,28.000000000000004,13.4,17.7,7.5
21,Infant,76.0,55.00000000000001,20.0,45.1,16.0,9.8,17.0,11.5
3018,Infant,88.0,64.0,21.0,77.5,35.099999999999994,14.800000000000002,24.0,10.5
3019,Infant,90.0,66.0,23.0,73.0,28.000000000000004,16.5,24.9,9.5
3020,Infant,90.0,68.0,25.0,80.9,34.2,14.000000000000002,26.900000000000002,9.5
3058,Infant,124.0,95.0,32.0,181.4,74.2,33.4,61.5,12.5
3048,Infant,118.0,94.0,28.999999999999996,194.8,90.6,47.2,57.8,9.5
4,Infant,66.0,51.0,16.0,41.0,17.9,7.9,11.0,8.5
3044,Infant,114.99999999999999,89.0,32.0,183.5,90.0,38.7,48.0,10.5
5,Infant,85.0,60.0,19.0,70.3,28.199999999999996,15.5,24.0,9.5
3042,Infant,114.99999999999999,86.0,26.0,148.5,57.9,40.1,44.0,9.5
3038,Infant,112.99999999999999,88.0,27.0,153.6,66.10000000000001,27.700000000000003,49.5,10.5
3036,Infant,110.00000000000001,89.0,28.999999999999996,156.6,60.9,31.4,53.0,12.5
3035,Infant,110.00000000000001,81.0,30.0,135.1,60.3,29.299999999999997,42.0,11.5
3032,Infant,107.0,84.0,28.999999999999996,137.7,54.6,30.3,47.4,10.5
3031,Infant,105.0,80.0,22.0,125.49999999999999,60.3,25.2,36.0,9.5
3030,Infant,104.0,79.0,23.0,128.9,63.1,24.9,37.2,12.5
3029,Infant,104.0,82.0,28.000000000000004,132.5,55.50000000000001,31.1,39.2,12.5
3028,Infant,103.0,77.0,25.0,114.4,47.4,28.7,33.0,8.5
3027,Infant,100.0,76.0,27.0,105.69999999999999,45.2,24.6,41.8,9.5
3026,Infant,99.0,75.0,23.0,101.4,48.2,20.6,30.0,9.5
3025,Infant,99.0,66.0,20.0,88.0,35.4,19.0,30.0,8.5
3024,Infant,95.0,75.0,22.0,91.2,36.4,19.8,32.0,10.5
3023,Infant,94.0,75.0,25.0,104.5,45.300000000000004,20.8,32.4,9.5
3022,Infant,92.0,74.0,22.0,79.3,29.7,17.1,29.099999999999998,9.5
3021,Infant,91.0,71.0,21.0,74.4,27.6,15.299999999999999,27.0,10.5
3083,Infant,45.0,34.0,10.0,10.299999999999999,3.8,2.4,3.4000000000000004,5.5
2889,Infant,104.0,80.0,22.0,119.39999999999999,58.699999999999996,23.1,32.0,9.5
3084,Infant,46.0,34.0,10.0,11.4,5.2,2.6,3.2,6.5
3086,Infant,71.0,54.0,15.0,40.8,60.9,9.2,11.899999999999999,8.5
3112,Infant,83.0,64.0,23.0,60.9,24.3,14.7,18.8,8.5
2915,Infant,118.0,95.0,28.999999999999996,194.9,93.5,41.4,51.800000000000004,11.5
2914,Infant,118.0,92.0,25.0,151.0,66.8,30.0,47.6,10.5
3113,Infant,85.0,65.0,21.0,79.5,36.3,16.2,23.5,8.5
2912,Infant,117.0,90.0,27.0,171.0,75.9,37.4,52.0,10.5
3114,Infant,88.0,68.0,20.0,75.8,34.5,16.3,20.2,8.5
4152,Infant,74.0,56.00000000000001,18.0,43.6,19.900000000000002,10.9,12.3,8.5
4151,Infant,70.0,50.0,15.0,33.900000000000006,16.7,7.1,8.2,7.5
3115,Infant,88.0,68.0,24.0,99.9,59.3,18.9,23.7,7.5
3111,Infant,82.0,65.0,21.0,72.2,32.1,13.3,20.6,9.5
2904,Infant,114.99999999999999,91.0,32.0,197.9,99.0,39.0,49.2,10.5
2902,Infant,112.00000000000001,87.0,26.0,155.4,70.8,34.6,44.4,10.5
2901,Infant,112.00000000000001,86.0,26.0,145.6,67.10000000000001,28.7,43.5,9.5
4149,Infant,56.00000000000001,43.0,14.000000000000002,24.8,12.6,4.3,6.0,7.5
2899,Infant,110.00000000000001,85.0,26.0,132.8,53.900000000000006,32.6,42.0,9.5
2898,Infant,110.00000000000001,87.0,33.0,160.8,68.0,38.8,48.8,9.5
2897,Infant,109.00000000000001,86.0,30.0,148.4,70.5,31.6,41.6,11.5
2896,Infant,109.00000000000001,86.0,26.0,151.89999999999998,71.6,30.599999999999998,41.099999999999994,9.5
2895,Infant,108.0,83.0,22.0,123.8,55.1,30.0,35.3,11.5
2894,Infant,108.0,85.0,26.0,163.1,73.5,27.3,49.2,12.5
4150,Infant,66.0,46.0,16.0,28.000000000000004,11.3,7.3,9.2,8.5
2918,Infant,120.0,89.0,27.0,184.1,89.0,40.699999999999996,50.6,10.5
58,Infant,49.0,38.0,12.0,17.2,8.4,2.8,5.0,5.5
3110,Infant,79.0,60.0,24.0,59.9,25.3,13.600000000000001,17.9,9.5
3087,Infant,85.0,62.0,19.0,61.5,27.800000000000004,14.899999999999999,18.6,8.5
3088,Infant,85.0,64.0,17.0,52.400000000000006,24.7,13.4,14.499999999999998,9.5
2962,Infant,134.0,97.0,35.0,251.29999999999998,107.1,64.4,77.2,10.5
42,Infant,48.0,35.0,9.0,14.000000000000002,6.3,4.7,4.0,6.5
43,Infant,41.0,30.0,11.0,8.4,5.1,3.0,2.4,6.5
44,Infant,42.0,30.0,10.0,8.4,3.5000000000000004,2.5,3.0,5.5
45,Infant,78.0,59.0,19.0,40.6,17.5,9.0,15.0,8.5
4158,Infant,96.0,71.0,22.0,89.9,40.2,17.8,28.000000000000004,9.5
48,Infant,65.0,49.0,14.000000000000002,32.2,15.1,5.1,9.0,7.5
50,Infant,104.0,82.0,24.0,119.0,47.699999999999996,22.2,38.0,9.5
3105,Infant,57.99999999999999,43.0,12.0,22.3,10.6,3.6999999999999997,6.4,6.5
3106,Infant,60.0,44.0,13.0,24.7,11.8,5.2,6.3,6.5
4155,Infant,88.0,70.0,22.0,76.1,31.5,17.9,23.0,7.5
2929,Infant,122.0,98.0,32.0,230.9,117.30000000000001,47.699999999999996,58.3,12.5
3107,Infant,74.0,55.00000000000001,20.0,56.3,30.099999999999998,10.100000000000001,13.600000000000001,6.5
2926,Infant,122.0,85.0,31.0,209.7,101.4,39.1,54.79999999999999,12.5
2925,Infant,121.0,96.0,31.0,199.9,85.0,39.7,60.0,11.5
3108,Infant,75.0,56.99999999999999,16.0,45.2,19.5,8.0,14.499999999999998,8.5
4154,Infant,87.0,66.0,19.0,78.6,43.8,15.0,17.7,7.5
3109,Infant,76.0,57.99999999999999,17.0,45.7,17.6,9.3,15.0,8.5
4153,Infant,86.0,63.0,23.0,76.8,37.7,14.299999999999999,22.0,9.5
3085,Infant,51.0,37.0,12.0,18.5,7.8,4.2,5.0,7.5
2724,Infant,77.0,56.99999999999999,17.0,48.8,24.3,8.9,13.600000000000001,9.5
2723,Infant,77.0,60.0,25.0,68.6,34.1,14.7,16.2,8.5
2722,Infant,75.0,55.00000000000001,19.0,45.9,19.0,10.9,13.200000000000001,8.5
236,Infant,15.0,11.0,2.0,0.4,0.2,0.1,0.3,2.5
237,Infant,26.0,20.0,6.0,2.6,0.8999999999999999,0.6,0.8,4.5
238,Infant,22.0,18.0,6.0,1.6,0.5,0.4,0.6,4.5
